Mã phiếu,Người tạo,Ngày tạo,Mã kế hoạch,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN
PR24/06-030,Nguyễn Thị Hưởng,6/12/2024,EP2406-0032,0901100530000000,BẠC ĐẠN SKF 6307-2Z/C3,CAI,20,CAI,20,
PR24/05-052,Hoàng Văn Khiêm ,5/20/2024,EP2405-0057,0901100660000000,BẠC ĐẠN UCFL205,CAI,2,CAI,2,
PR24/05-052,Hoàng Văn Khiêm ,5/20/2024,EP2405-0057,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,100,CAI,100,
PR24/04-025,Hoàng Văn Khiêm ,4/11/2024,EP2404-0031,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,200,CAI,200,
PR24/06-034,Nguyễn Thị Hưởng,6/13/2024,EP2406-0020,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,50,CAI,50,
PR24/06-041,Hoàng Văn Khiêm ,6/13/2024,EP2406-0030,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,200,CAI,200,
PR24/06-030,Nguyễn Thị Hưởng,6/12/2024,EP2406-0032,0901101120000000,BẠC ĐẠN 6302,CAI,20,CAI,20,
PR24/06-030,Nguyễn Thị Hưởng,6/12/2024,EP2406-0032,0901101390000000,Bạc đạn 6002,CAI,30,CAI,30,
PR24/05-052,Hoàng Văn Khiêm ,5/20/2024,EP2405-0057,0901101550000000,Bạc đạn SKF 6001-2Z( bít sắt),CAI,800,CAI,800,
PR24/06-012,Hoàng Văn Khiêm ,6/7/2024,EP2406-0011,0901200030000000,Long đền 4x10 ly,CAI,500,CAI,500,
PR24/06-012,Hoàng Văn Khiêm ,6/7/2024,EP2406-0011,0901200610000000,Bu lông lục giác trụ M4X20mm,CAI,500,CAI,500,
PR24/06-012,Hoàng Văn Khiêm ,6/7/2024,EP2406-0011,0901200640000000,Bu lông lục giác trụ M5X20,CAI,300,CAI,300,
PR24/06-012,Hoàng Văn Khiêm ,6/7/2024,EP2406-0011,0901300050000000,Bulong lục giác đầu trụ M6x60mm. - Ren nửa.,CAI,100,CAI,100,
PR24/06-059,Nguyễn Thị Hưởng,6/19/2024,EP2406-0057,0901300870000000,BU LONG LỤC GIÁC ÂM M6x10,CAI,50,CAI,50,
PR24/06-015,Hoàng Văn Khiêm ,6/7/2024,EP2406-0018,0901301630000000,Bulong lục giác đầu tròn. M16xP2.0x40 mm - Grade 12.9 - (ren suốt),CAI,20,CAI,20,
PR24/06-059,Nguyễn Thị Hưởng,6/19/2024,EP2406-0057,0901301760000000,Bulong lọc giắc côn chìm đầu bằng M5x15mm,CON,100,CON,100,
PR24/06-012,Hoàng Văn Khiêm ,6/7/2024,EP2406-0011,0901301790000000,Bulong lục giác đầu trụ M5x25mm,CON,300,CON,300,
PR24/05-078,Hoàng Văn Khiêm ,5/29/2024,EP2405-0068,0901400130000000,tấm simeli lót máy in,M,20,M,20,
PR24/06-080,Nguyễn Thị Hưởng,6/25/2024,EP2406-0077,0901900500000000,bánh xe nâng 18x7-8/ 4.254.33 - RY 45F ( Masai),CAI,2,CAI,2,
PR24/06-033,Nguyễn Thị Hưởng,6/12/2024,EP2406-0039,0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,200,CAI,200,
PR24/04-076,Hoàng Văn Khiêm ,4/27/2024,EP2404-0054,0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,100,CAI,100,
PR24/06-065,Nguyễn Thị Hưởng,6/20/2024,EP2406-0067,0901900640000000,Bánh xe treo cửa lùa ( loại 4 bánh),CAI,50,CAI,50,
PR24/05-080,Hoàng Văn Khiêm ,5/30/2024,EP2405-0094,0902200560000000,MÀN HÌNH MÁY DỆT LSL6 (CWM controllerLC-08) MÃ: 1147253090,CAI,4,CAI,4,
PR24/05-008,Hoàng Văn Khiêm ,5/4/2024,EP2405-0002,0902200660000000,Khởi động từ  LS.MC-32A-COIL-220VAC,CAI,4,CAI,4,
PR24/05-074,Hoàng Văn Khiêm ,5/29/2024,EP2405-0093,0902203860000000,Card - dual relay PCB (smps type) Suplly Vol Tage 24VAC/DC,CAI,5,CAI,5,
PR24/06-021,Hoàng Văn Khiêm ,6/10/2024,EP2405-0063,0902205101000000,Đèn côn trùng led 40cm,CAI,5,CAI,5,
PR24/06-040,Hoàng Văn Khiêm ,6/13/2024,EP2406-0029,0902207340000000,Van điện từ khí nén Model: 4V210 - 08 ( Col: DC 24V - 3W - 125mA ),CAI,10,CAI,10,
PR24/05-018,Hoàng Văn Khiêm ,5/7/2024,EP2405-0015,0902207850000000,Màn hình máy dệt CS. Model: TP04G-AS2 Power Input-24VDC-3.5W,CAI,2,CAI,2,
PR24/05-008,Hoàng Văn Khiêm ,5/4/2024,EP2405-0002,0902208630000000,Biến trở Tocos 10K RV24YN20S B103,CAI,5,CAI,5,
PR24/05-018,Hoàng Văn Khiêm ,5/7/2024,EP2405-0015,0902209070000000,Biến tần Mitsubishi FR-D720S-025-EC.,CAI,2,CAI,2,
PR24/05-049,Hoàng Văn Khiêm ,5/20/2024,EP2405-0055,0902209120000000,Biến tần Mitsubishi FR-S520SE-0.4K,CAI,2,CAI,2,
PR24/05-008,Hoàng Văn Khiêm ,5/4/2024,EP2405-0002,0902209300000000,Khởi động từ LC1DT25,CAI,2,CAI,2,
PR24/05-052,Hoàng Văn Khiêm ,5/20/2024,EP2405-0057,0902209356000000,Bạc đạn SKF 6004 2Z/C3.,CAI,50,CAI,50,
PR24/05-006,Hoàng Văn Khiêm ,5/4/2024,EP2405-0004,090300024000000,Vít đuôi cá đầu bằng côn chìm 4x25mm,BICH,1,BICH,1,
PR24/05-077,Hoàng Văn Khiêm ,5/29/2024,EP2405-0077,0903901030000000,val solenoid - BDV08024CYPG1/2-DN 13.0mm,CAI,10,CAI,10,
PR24/06-028,Nguyễn Thị Hưởng,6/12/2024,EP2406-0036,0903901150000000,Van điện từ solenoid RCS2406-02-D24G,CAI,4,CAI,4,
PR24/06-051,Hoàng Văn Khiêm ,6/17/2024,EP2406-0052,0903901160000000,Van Inox 304 phi 27 tay gạt,CAI,2,CAI,2,
PR24/04-071,Hoàng Văn Khiêm ,4/26/2024,EP2404-0078,0904500300000000,Sơn dầu bạch tuyết màu đỏ cam 3kg/thùng.,THUNG,1,THUNG,1,
PR24/06-012,Hoàng Văn Khiêm ,6/7/2024,EP2406-0011,0904600290000000,Tán keo M5,CAI,300,CAI,300,
PR24/06-065,Nguyễn Thị Hưởng,6/20/2024,EP2406-0067,0905501830000000,Máng sắt cửa lùa 30x60x2mm - dài 6000,CAY,6,CAY,6,
PR24/05-077,Hoàng Văn Khiêm ,5/29/2024,EP2405-0076,0905600350000000,Sesor Banner - S18-2VNDl-2M,CAI,2,CAI,2,
PR24/06-061,Nguyễn Thị Hưởng,6/19/2024,EP2406-0058,0905800970000000,Mũi taro M10 x P1.0,CAI,5,CAI,5,
PR24/06-063,Nguyễn Thị Hưởng,6/20/2024,EP2406-0065,0906000890000000,INDUCT PROXIMITY SENSOR/ NO PF NBB2-12GM50-E2 (5M),CAI,5,CAI,5,
PR24/06-062,Hoàng Văn Khiêm ,6/19/2024,EP2406-0052,0906101960000000,"Nối 2 đầu ren ngoài phi 27, 1 đầu côn lồi",CAI,2,CAI,2,
PR24/05-061,Hoàng Văn Khiêm ,5/24/2024,EP2405-0069,0906102062000000,Nối inox 1 đầu ren ngoài 60- dài 100mm.,CAI,5,CAI,5,
PR24/06-059,Nguyễn Thị Hưởng,6/19/2024,EP2406-0057,0906201890000000,Ống hơi phi 8 x lỗ 5mm . Ống màu trắng trong.,M,100,M,100,
PR24/06-007,Hoàng Văn Khiêm ,6/5/2024,EP2405-0105,0906202300000000,Ống khuôn inox 304  dẫn hướng màng máy thổi  phi 70-150 dài 500mm - dày 3mm. ( GC theo bản vẽ),ONG,1,ONG,1,
PR24/05-080,Hoàng Văn Khiêm ,5/30/2024,EP2405-0098,0906700320000000,Chụp suốt VYC.01121,CAI,255,CAI,255,
PR24/06-041,Hoàng Văn Khiêm ,6/13/2024,EP2406-0030,0906700380000000,Lò xo càng bù thoi máy dệt. ( theo mẫu),CAI,300,CAI,300,
PR24/05-050,Hoàng Văn Khiêm ,5/20/2024,EP2405-0036,0906800104000000,Máy cắt nhiệt cầm tay,CAI,2,CAI,2,
PR24/04-013,Hoàng Văn Khiêm ,4/4/2024,EP2404-0012,0906800104000000,Máy cắt nhiệt cầm tay,CAI,1,CAI,1,
PR24/05-061,Hoàng Văn Khiêm ,5/24/2024,EP2405-0069,0907000180000000,Nối nhựa ống 60 ren trong 60,CAI,5,CAI,5,
PR24/06-059,Nguyễn Thị Hưởng,6/19/2024,EP2406-0057,0907100992000000,Bột Thắng Từ ( Bột Phanh Từ),KG,1,KG,1,
PR24/05-008,Hoàng Văn Khiêm ,5/4/2024,EP2404-0051,0907101010000000,Motor máy hút bụi HITACHI -21L  (model: CV-960F 24CV WR),CAI,1,CAI,1,
PR24/04-064,Hoàng Văn Khiêm ,4/23/2024,EP2404-0065,0908100011000000,xi măng sao mai,BAO,10,BAO,10,
PR24/04-003,Hoàng Văn Khiêm ,4/1/2024,EP2403-0068,0908100011000000,xi măng sao mai,BAO,45,BAO,45,
PR24/04-035,Hoàng Văn Khiêm ,4/13/2024,EP2404-0032,0908100011000000,xi măng sao mai,BAO,25,BAO,25,
PR24/04-035,Hoàng Văn Khiêm ,4/13/2024,EP2404-0033,0908100011000000,xi măng sao mai,BAO,25,BAO,25,
PR24/06-066,Nguyễn Thị Hưởng,6/20/2024,EP2406-0068,0908500690000000,Lô cao su kéo vải phi 115x800mm  (gia công theo bản vẽ),TRUC,1,TRUC,1,
PR24/06-004,Hoàng Văn Khiêm ,6/4/2024,EP2405-0052,0908800051000000,Cây lau nhà inox,CAY,10,CAY,10,
PR24/05-006,Hoàng Văn Khiêm ,5/4/2024,EP2405-0004,0909500210000000,Lưới chống nứt,CUON,1,CUON,1,
PR24/06-004,Hoàng Văn Khiêm ,6/4/2024,EP2405-0052,0916100052000000,Nước lau sàn nhà,CHAI,10,CHAI,10,
PR24/04-017,Hoàng Văn Khiêm ,4/4/2024,EP2403-0100,0916100053000000,Nước lau kính,CHAI,2,CHAI,2,
PR24/06-004,Hoàng Văn Khiêm ,6/4/2024,EP2405-0052,0916100054000000,Nước Rửa Bồn Cầu VIM 900ml,CHAI,10,CHAI,10,
PR24/05-061,Hoàng Văn Khiêm ,5/24/2024,EP2405-0069,0916600540000000,Mặt Bít nhựa PVC DN100,CAI,1,CAI,1,
PR24/05-016,Hoàng Văn Khiêm ,5/7/2024,EP2405-0010,0917200100000000,Dây trân 1100x35mm,SOI,2,SOI,2,
PR24/06-040,Hoàng Văn Khiêm ,6/13/2024,EP2406-0029,0917400052000000,Băng keo 3M dán nền màu đỏ 50mm,CUON,10,CUON,10,
PR24/05-002,Hoàng Văn Khiêm ,5/2/2024,EP2404-0050,0917400280000000,Băng keo 2 mặt 3M dán MICA bảng rộng 20mm,CUON,5,CUON,5,
PR24/04-046,Hoàng Văn Khiêm ,4/15/2024,EP2404-0050,0917400280000000,Băng keo 2 mặt 3M dán MICA bảng rộng 20mm,CUON,5,CUON,5,
PR24/06-007,Hoàng Văn Khiêm ,6/5/2024,EP2406-0008,09176000550000000,Đầu tuýp đen 1 inch mũi lục giác 22mm Tone 8AH-22,CAI,2,CAI,2,
PR24/06-040,Hoàng Văn Khiêm ,6/13/2024,EP2406-0029,0919600490000000,Bộ nạp chặt chỉ (THREAD TRIMMING SOLENOID) Mã: H2208HH0068,CAI,2,CAI,2,
PR24/06-012,Hoàng Văn Khiêm ,6/7/2024,EP2406-0011,0919600770000000,Bulong lục giác đầu tròn M6x45 - Ren nửa.,CON,100,CON,100,
PR24/05-064,Hoàng Văn Khiêm ,5/24/2024,EP2405-0050,0922700082000000,Đá cắt 125mm,LUOI,20,LUOI,20,
PR24/04-076,Hoàng Văn Khiêm ,4/27/2024,EP2404-0054,0923800050000000,KẸP GỌNG THOI  PHẢI mã: NOVA6-495814,CAI,100,CAI,100,
PR24/04-076,Hoàng Văn Khiêm ,4/27/2024,EP2404-0054,0923800060000000,KẸP GỌNG THOI  TRÁI mã: NOVA6- 495813,CAI,100,CAI,100,
PR24/06-059,Nguyễn Thị Hưởng,6/19/2024,EP2406-0057,0926400230000000,Giấy nhám vải AA-100,M,50,M,50,
PR24/06-008,Hoàng Văn Khiêm ,6/5/2024,EP2405-0104,0926600030000000,CHÂN VỊT NHỰA MÁY MAY SUNTA (THEO MẪU),CAI,200,CAI,200,
PR24/05-061,Hoàng Văn Khiêm ,5/24/2024,EP2405-0069,916600400000000,Mặt bích inox 304-DN100 ( Lỗ phi 114),CAI,1,CAI,1,
PR24/06-020,Hoàng Văn Khiêm ,6/10/2024,EP2406-0017,5200108310000000,Bản in Bột mì VIVI Green,CM2,10000,CM2,10000,
PR24/05-044,Hoàng Văn Khiêm ,5/16/2024,EP2405-0048,5200108360000000,Bản in UNIBEN-26 (Bột Mì),CM2,10000,CM2,10000,
PR24/04-060,Hoàng Văn Khiêm ,4/23/2024,EP2404-0061,5200108724000000,Bản in CAP KILANG,CM2,10000,CM2,10000,
PR24/05-038,Hoàng Văn Khiêm ,5/15/2024,EP2405-0040,5200108729000000,Bản in GOLDEN HORSE SP,CM2,10000,CM2,10000,
PR24/05-038,Hoàng Văn Khiêm ,5/15/2024,EP2405-0040,5200108820000000,Bản in CS 60x96,CM2,10000,CM2,10000,
PR24/05-044,Hoàng Văn Khiêm ,5/16/2024,EP2405-0048,5200108820000000,Bản in CS 60x96,CM2,10000,CM2,10000,
PR24/04-059,Hoàng Văn Khiêm ,4/23/2024,EP2404-0059,5200108838000000,LOGO PADI III-HARVEST,CM2,5000,CM2,5000,
PR24/06-077,Nguyễn Thị Hưởng,6/25/2024,EP2406-0074,5200110920000000,BẢNG IN BLUE HORSE RB,CM2,10000,CM2,10000,
PR24/04-068,Hoàng Văn Khiêm ,4/26/2024,EP2404-0077,BIACARTON5LOP.0912,Bìa carton 5 lớp kích thước 90cmx120cm. [Lót Pallet],TAM,40,TAM,40,
PR24/04-007,Hoàng Văn Khiêm ,4/3/2024,EP2404-0005,MDM-DMC,Dung môi Chỉnh,KG,50,KG,50,
PR24/05-054,Hoàng Văn Khiêm ,5/22/2024,EP2405-0064,MDM-DMC,Dung môi Chỉnh,KG,100,KG,100,
PR24/05-023,Hoàng Văn Khiêm ,5/9/2024,EP2405-0023,MDM-DMC,Dung môi Chỉnh,KG,100,KG,100,
PR24/06-078,Nguyễn Thị Hưởng,6/25/2024,EP2406-0075,MDM-DMC,Dung môi Chỉnh,KG,48,KG,48,
PR24/06-078,Nguyễn Thị Hưởng,6/25/2024,EP2406-0075,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,
PR24/06-091,Nguyễn Thị Hưởng,6/28/2024,EP2406-0093,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,
PR24/06-018,Hoàng Văn Khiêm ,6/10/2024,EP2406-0022,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/06-056,Hoàng Văn Khiêm ,6/18/2024,EP2406-0059,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/06-042,Hoàng Văn Khiêm ,6/14/2024,EP2406-0043,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,
PR24/05-029,Hoàng Văn Khiêm ,5/13/2024,EP2405-0031,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/05-047,Hoàng Văn Khiêm ,5/20/2024,EP2405-0058,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/06-002,Hoàng Văn Khiêm ,6/4/2024,EP2406-0001,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/05-075,Hoàng Văn Khiêm ,5/29/2024,EP2405-0090,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,
PR24/05-065,Hoàng Văn Khiêm ,5/24/2024,EP2405-0079,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/04-007,Hoàng Văn Khiêm ,4/3/2024,EP2404-0005,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,
PR24/04-020,Hoàng Văn Khiêm ,4/8/2024,EP2404-0020,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,
PR24/04-034,Hoàng Văn Khiêm ,4/13/2024,EP2404-0045,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/04-061,Hoàng Văn Khiêm ,4/23/2024,EP2404-0069,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/05-004,Hoàng Văn Khiêm ,5/4/2024,EP2405-0012,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/05-001,Hoàng Văn Khiêm ,5/2/2024,EP2404-0086,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,
PR24/05-001,Hoàng Văn Khiêm ,5/2/2024,EP2404-0086,MDM-FL021,Cam 021C FL.,KG,50,KG,50,
PR24/05-075,Hoàng Văn Khiêm ,5/29/2024,EP2405-0090,MDM-FL021,Cam 021C FL.,KG,75,KG,75,
PR24/06-078,Nguyễn Thị Hưởng,6/25/2024,EP2406-0075,MDM-FL021,Cam 021C FL.,KG,25,KG,25,
PR24/06-091,Nguyễn Thị Hưởng,6/28/2024,EP2406-0093,MDM-FL021GT,Cam 021C FL gián tiếp,KG,50,KG,50,
PR24/05-005,Hoàng Văn Khiêm ,5/4/2024,EP2405-0005,MDM-FL021GT,Cam 021C FL gián tiếp,KG,25,KG,25,
PR24/04-010,Hoàng Văn Khiêm ,4/4/2024,EP2404-0013,MDM-FL021GT,Cam 021C FL gián tiếp,KG,25,KG,25,
PR24/04-043,Hoàng Văn Khiêm ,4/15/2024,EP2404-0053,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,
PR24/05-001,Hoàng Văn Khiêm ,5/2/2024,EP2404-0086,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,
PR24/06-002,Hoàng Văn Khiêm ,6/4/2024,EP2406-0001,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,
PR24/05-054,Hoàng Văn Khiêm ,5/22/2024,EP2405-0064,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,
PR24/05-021,Hoàng Văn Khiêm ,5/9/2024,EP2405-0026,MDM-FL10,Đỏ Cam 10 FL,KG,100,KG,100,
PR24/04-044,Hoàng Văn Khiêm ,4/15/2024,EP2404-0052,MDM-FL10GT,Đỏ Cam 10 FL gián tiếp,KG,25,KG,25,
PR24/04-043,Hoàng Văn Khiêm ,4/15/2024,EP2404-0053,MDM-FL23,Vàng Chanh 23 FL,KG,100,KG,100,
PR24/04-034,Hoàng Văn Khiêm ,4/13/2024,EP2404-0045,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR24/04-007,Hoàng Văn Khiêm ,4/3/2024,EP2404-0005,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,
PR24/04-001,Hoàng Văn Khiêm ,4/1/2024,EP2403-0101,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR24/04-020,Hoàng Văn Khiêm ,4/8/2024,EP2404-0020,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR24/05-001,Hoàng Văn Khiêm ,5/2/2024,EP2404-0086,MDM-FL23,Vàng Chanh 23 FL,KG,125,KG,125,
PR24/04-065,Hoàng Văn Khiêm ,4/24/2024,EP2404-0076,MDM-FL23,Vàng Chanh 23 FL,KG,125,KG,125,
PR24/05-029,Hoàng Văn Khiêm ,5/13/2024,EP2405-0037,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR24/05-054,Hoàng Văn Khiêm ,5/22/2024,EP2405-0064,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR24/06-011,Hoàng Văn Khiêm ,6/7/2024,EP2406-0014,MDM-FL23,Vàng Chanh 23 FL,KG,100,KG,100,
PR24/05-075,Hoàng Văn Khiêm ,5/29/2024,EP2405-0090,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,
PR24/06-078,Nguyễn Thị Hưởng,6/25/2024,EP2406-0075,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR24/06-068,Nguyễn Thị Hưởng,6/21/2024,EP2406-0070,MDM-FL23,Vàng Chanh 23 FL,KG,125,KG,125,
PR24/06-091,Nguyễn Thị Hưởng,6/28/2024,EP2406-0093,MDM-FL23GT,Vàng Chanh 23 FL gián tiếp (P012C),KG,25,KG,25,
PR24/04-044,Hoàng Văn Khiêm ,4/15/2024,EP2404-0052,MDM-FL23GT,Vàng Chanh 23 FL gián tiếp (P012C),KG,50,KG,50,
PR24/04-001,Hoàng Văn Khiêm ,4/1/2024,EP2403-0101,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR24/04-007,Hoàng Văn Khiêm ,4/3/2024,EP2404-0005,MDM-FL39,Xanh Dương 39 FL,KG,25,KG,25,
PR24/05-004,Hoàng Văn Khiêm ,5/4/2024,EP2405-0012,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR24/06-011,Hoàng Văn Khiêm ,6/7/2024,EP2406-0014,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR24/05-047,Hoàng Văn Khiêm ,5/20/2024,EP2405-0058,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR24/05-045,Hoàng Văn Khiêm ,5/16/2024,EP2405-0043,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR24/05-029,Hoàng Văn Khiêm ,5/13/2024,EP2405-0031,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR24/06-068,Nguyễn Thị Hưởng,6/21/2024,EP2406-0070,MDM-FL39,Xanh Dương 39 FL,KG,25,KG,25,
PR24/06-042,Hoàng Văn Khiêm ,6/14/2024,EP2406-0043,MDM-FL39,Xanh Dương 39 FL,KG,75,KG,75,
PR24/05-005,Hoàng Văn Khiêm ,5/4/2024,EP2405-0005,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,50,KG,50,
PR24/05-023,Hoàng Văn Khiêm ,5/9/2024,EP2405-0023,MDM-FL485GT,Đỏ 485C gián tiếp,KG,150,KG,150,
PR24/06-002,Hoàng Văn Khiêm ,6/4/2024,EP2406-0001,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,25,KG,25,
PR24/05-029,Hoàng Văn Khiêm ,5/13/2024,EP2405-0031,MDM-FL79,Xanh Lá 79 FL,KG,50,KG,50,
PR24/05-021,Hoàng Văn Khiêm ,5/9/2024,EP2405-0026,MDM-FL81,Tím 81 FL,KG,25,KG,25,
PR24/05-054,Hoàng Văn Khiêm ,5/22/2024,EP2405-0064,MDM-FL81,Tím 81 FL,KG,25,KG,25,
PR24/06-002,Hoàng Văn Khiêm ,6/4/2024,EP2406-0001,MDM-FL81,Tím 81 FL,KG,50,KG,50,
PR24/04-061,Hoàng Văn Khiêm ,4/23/2024,EP2404-0069,MDM-FL81,Tím 81 FL,KG,25,KG,25,
PR24/04-001,Hoàng Văn Khiêm ,4/1/2024,EP2403-0101,MDM-FL81,Tím 81 FL,KG,25,KG,25,
PR24/04-043,Hoàng Văn Khiêm ,4/15/2024,EP2404-0053,MDM-FL81,Tím 81 FL,KG,25,KG,25,
PR24/04-024,Hoàng Văn Khiêm ,4/10/2024,EP2404-0029,MDM-FL81,Tím 81 FL,KG,25,KG,25,
PR24/04-024,Hoàng Văn Khiêm ,4/10/2024,EP2404-0029,MDM-FL92,Đen 92 FL,KG,25,KG,25,
PR24/04-043,Hoàng Văn Khiêm ,4/15/2024,EP2404-0053,MDM-FL92,Đen 92 FL,KG,100,KG,100,
PR24/04-001,Hoàng Văn Khiêm ,4/1/2024,EP2403-0101,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR24/04-007,Hoàng Văn Khiêm ,4/3/2024,EP2404-0005,MDM-FL92,Đen 92 FL,KG,25,KG,25,
PR24/05-004,Hoàng Văn Khiêm ,5/4/2024,EP2405-0012,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR24/06-011,Hoàng Văn Khiêm ,6/7/2024,EP2406-0014,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR24/05-047,Hoàng Văn Khiêm ,5/20/2024,EP2405-0058,MDM-FL92,Đen 92 FL,KG,100,KG,100,
PR24/05-045,Hoàng Văn Khiêm ,5/16/2024,EP2405-0043,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR24/06-091,Nguyễn Thị Hưởng,6/28/2024,EP2406-0093,MDM-FL92,Đen 92 FL,KG,100,KG,100,
PR24/06-002,Hoàng Văn Khiêm ,6/4/2024,EP2406-0001,MDM-FL92GT,Đen 92 FL gián tiếp,KG,50,KG,50,
PR24/04-062,Hoàng Văn Khiêm ,4/23/2024,EP2404-0068,MDM-FL92GT,Đen 92 FL gián tiếp,KG,125,KG,125,
PR24/04-001,Hoàng Văn Khiêm ,4/1/2024,EP2403-0101,MDM-FLDO192,Đỏ 192C FL,KG,50,KG,50,
PR24/04-020,Hoàng Văn Khiêm ,4/8/2024,EP2404-0020,MDM-FLDO192,Đỏ 192C FL,KG,50,KG,50,
PR24/04-043,Hoàng Văn Khiêm ,4/15/2024,EP2404-0053,MDM-FLDO192,Đỏ 192C FL,KG,50,KG,50,
PR24/06-002,Hoàng Văn Khiêm ,6/4/2024,EP2406-0001,MDM-FLDO192,Đỏ 192C FL,KG,50,KG,50,
PR24/05-075,Hoàng Văn Khiêm ,5/29/2024,EP2405-0090,MDM-FLDO192,Đỏ 192C FL,KG,50,KG,50,
PR24/05-045,Hoàng Văn Khiêm ,5/16/2024,EP2405-0043,MDM-FLDO192,Đỏ 192C FL,KG,50,KG,50,
PR24/05-029,Hoàng Văn Khiêm ,5/13/2024,EP2405-0037,MDM-FLDO192,Đỏ 192C FL,KG,100,KG,100,
PR24/06-091,Nguyễn Thị Hưởng,6/28/2024,EP2406-0093,MDM-FLDO192,Đỏ 192C FL,KG,100,KG,100,
PR24/06-056,Hoàng Văn Khiêm ,6/18/2024,EP2406-0059,MDM-FLDO192,Đỏ 192C FL,KG,100,KG,100,
PR24/05-023,Hoàng Văn Khiêm ,5/9/2024,EP2405-0023,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,100,KG,100,
PR24/05-054,Hoàng Văn Khiêm ,5/22/2024,EP2405-0064,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,100,KG,100,
PR24/04-044,Hoàng Văn Khiêm ,4/15/2024,EP2404-0052,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,50,KG,50,
PR24/04-010,Hoàng Văn Khiêm ,4/4/2024,EP2404-0013,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,50,KG,50,
PR24/05-001,Hoàng Văn Khiêm ,5/2/2024,EP2404-0086,MDM-FLH570,Hồng 570 FL,KG,25,KG,25,
PR24/04-007,Hoàng Văn Khiêm ,4/3/2024,EP2404-0005,MDM-FLNHUVANG,Nhũ Vàng FL,KG,15,KG,15,
PR24/04-043,Hoàng Văn Khiêm ,4/15/2024,EP2404-0053,MDM-FLNHUVANG,Nhũ Vàng FL,KG,15,KG,15,
