Nhân viên,Kho nhận,PO,Số YCMH,Ngày yêu cầu,Thời hạn,Mặt hàng,Tên hàng,Đvt (1),Đvt (2),Yêu cầu 1,Yêu cầu 2,Duyệt mua 1,Duyệt mua 2,Đặt mua 1,Đặt mua 2,Yêu cầu nhập kho 1,Yêu cầu nhập kho 2,Nhập kho 1,Nhập kho 2,Còn thiếu 1,Còn thiếu 2,Mục đích sử dụng,Ghi chú
Hoàng Văn Khiêm ,KHC001,PO10/23-038,PR23/10-036,10/16/2023,10/18/2023,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,KG,25,25,0,0,25,25,24,24,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO10/23-038,PR23/10-036,10/16/2023,10/18/2023,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,1020,1020,0,0,1020,1020,1020,1020,0,0,1020,1020,,
Hoàng Văn Khiêm ,KHC001,PO10/23-038,PR23/10-036,10/16/2023,10/18/2023,MDM-FL23,Vàng Chanh 23 FL,KG,KG,25,25,0,0,25,25,25,25,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO10/23-038,PR23/10-036,10/16/2023,10/18/2023,MDM-FL39,Xanh Dương 39 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO10/23-038,PR23/10-036,10/16/2023,10/18/2023,MDM-FLNHUVANG,Nhũ Vàng FL,KG,KG,15,15,0,0,15,15,15,15,0,0,15,15,,
Hoàng Văn Khiêm ,KHC001,PO10/23-038,PR23/10-036,10/16/2023,10/18/2023,MDM-FLXD2763,Xanh Dương 2763 FL,KG,KG,25,25,0,0,25,25,25,25,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO10/23-038,PR23/10-036,10/16/2023,10/18/2023,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,KG,25,25,0,0,25,25,25,25,0,0,25,25,,
Hoàng Văn Khiêm ,KVT001,PO10/23-039,PR23/10-037,10/16/2023,10/13/2023,5200108860000000,TRIBAT 43 X 65 ( SAIGONXANH),CM2,CM2,10000,10000,0,0,10000,10000,8309,8309,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-039,PR23/10-037,10/16/2023,10/13/2023,5200108870000000,TRIBAT 50X85 (SAIGONXANH),CM2,CM2,10000,10000,0,0,10000,10000,9367,9367,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-039,PR23/10-037,10/16/2023,10/11/2023,5200103540000000,9900 Lumut,CM2,CM2,10000,10000,0,0,10000,10000,10000,7494,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-039,PR23/10-037,10/16/2023,10/11/2023,5200104860000000,FERRER SUPER,CM2,CM2,10000,10000,0,0,10000,10000,5369,5369,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-039,PR23/10-037,10/16/2023,10/11/2023,5200106210000000,Oro Tres,CM2,CM2,10000,10000,0,0,35000,35000,43087,16037,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-039,PR23/10-037,10/16/2023,10/11/2023,5200106220000000,Oro Uno,CM2,CM2,20000,20000,0,0,35000,35000,49914,22950,0,0,20000,20000,,
Nguyễn Thị Hưởng,KHC001,PO10/23-040,PR23/10-038,10/16/2023,10/18/2023,MDM-FL23,Vàng Chanh 23 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Nguyễn Thị Hưởng,KNL001,PO10/23-042,PR23/10-039,10/17/2023,10/25/2023,HAT-TALC-THOI,Hạt Taical thổi PE1001-2C +  IF-PE114C7 (Đại Á),KG,KG,1400,1400,0,0,1400,1400,1400,1400,0,0,1400,1400,,SO2310-0021 - Halston SO2310-0028 - SÀI GÒN XANH
Nguyễn Thị Hưởng,KBT001,PO10/23-043,PR23/10-040,10/18/2023,10/21/2023,10POC-4P006-01-0000,"Túi tài liệu PE- 200micron, kích thước: W28cm x L34cm (nắp đậy 5cm); TL: 36g/cái",Cái,Cái,100,3.6,0,0,100,3.6,100,3.6,0,0,100,3.6,,SO2310-0030 - Jumbo Lotte.
Nguyễn Thị Hưởng,KBT001,PO10/23-043,PR23/10-040,10/18/2023,10/21/2023,10ROP-PEWHI-02-1025,"Dây ROPE PE (C3), D10mm x 25g/m, trắng đục.",M,M,50,1.25,0,0,50,1.25,50,1.25,0,0,50,1.25,,SO2310-0030 - Jumbo Lotte.
Nguyễn Thị Hưởng,KBT001,PO10/23-043,PR23/10-040,10/18/2023,10/21/2023,03CAT-4P006-01-DAIN,"Đai nâng mono, màu beige, W8cm - T45g/m, cắt dài 294cm, đánh dấu ""18+5+12+16+75+28+55+85"", TL: 132.3g/cái.",Cái,Cái,85,11.24,0,0,85,11.24,85,11.2455,0,0,85,11.24,,SO2310-0030 - Jumbo Lotte.
Hoàng Văn Khiêm ,KVT001,PO10/23-044,PR23/10-041,10/19/2023,10/20/2023,0902209580000000,Đầu hiển thị cân điện tử Model : XK3190 -  A27E,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,BANIN,PO10/23-048,PR23/10-042,10/19/2023,10/20/2023,5200103570000000,9901 Lumut,CM2,CM2,10000,10000,0,0,10000,10000,7357,7357,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-048,PR23/10-042,10/19/2023,10/20/2023,5200103600000000,9902C Lumut,CM2,CM2,10000,10000,0,0,10000,10000,10000,10000,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-048,PR23/10-042,10/19/2023,10/20/2023,5200103630000000,9902 Lumut,CM2,CM2,10000,10000,0,0,10000,10000,8321,8321,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO10/23-048,PR23/10-042,10/19/2023,10/20/2023,5200105810000000,love Birds,CM2,CM2,10000,10000,0,0,10000,10000,5456,5456,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-048,PR23/10-042,10/19/2023,10/20/2023,5200106590000000,Red Bicycle,CM2,CM2,10000,10000,0,0,10000,10000,5524,5524,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-048,PR23/10-042,10/19/2023,10/20/2023,5200106660000000,Red Rose,CM2,CM2,10000,10000,0,0,10000,10000,5044,5044,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-048,PR23/10-042,10/19/2023,10/18/2023,5200108310000000,Bản in Bột mì VIVI Green,CM2,CM2,10000,10000,0,0,10000,10000,4500,4500,0,0,10000,10000,,
Hoàng Văn Khiêm ,KHC001,PO10/23-046,PR23/10-043,10/19/2023,10/20/2023,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,KG,20,20,0,0,20,20,17,17,0,0,20,20,,
Hoàng Văn Khiêm ,KHC001,PO10/23-046,PR23/10-043,10/19/2023,10/20/2023,MDM-FL92GT,Đen 92 FL gián tiếp,KG,KG,34,34,0,0,34,34,32,32,0,0,34,34,,
Hoàng Văn Khiêm ,,,PR23/10-044,10/19/2023,10/30/2023,0908400020000000,"LAM JUMBO (3 lỗ, 2 mặt dao, QC 22mm x 43mm x 0,2mm)",LUOI,LUOI,5000,5000,0,0,0,0,0,0,0,0,5000,5000,,
Hoàng Văn Khiêm ,,,PR23/10-044,10/19/2023,10/30/2023,0908400030000000,LAM CROMA,LUOI,LUOI,10000,10000,0,0,0,0,0,0,0,0,10000,10000,,
Hoàng Văn Khiêm ,,PO10/23-045,PR23/10-044,10/19/2023,10/30/2023,0916200020000000,NAM CHÂM SỨ NOVA6091007,Cái,Cái,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KVT001,PO10/23-044,PR23/10-044,10/19/2023,10/30/2023,0906202510000000,KY HỐT RÁC INOX CÁN DÀI. 31x24x75cm,CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVP001,PO10/23-044,PR23/10-044,10/19/2023,10/30/2023,5200109570000000,Chổi cỏ.,CAY,CAY,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO10/23-045,PR23/10-044,10/19/2023,10/30/2023,0926300070000000,ĐẦU CÀNG THOI SỨ NOVA6. ( Weft Guide Ceramic With Finger Holder  ) Mã : 11158953000,CAI,CAI,60,60,0,0,60,60,60,60,0,0,60,60,,
Hoàng Văn Khiêm ,KVT001,PO10/23-044,PR23/10-044,10/19/2023,10/30/2023,0902100940000000,Dây curoa Optibelt  B-78,SOI,SOI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO10/23-044,PR23/10-044,10/19/2023,10/30/2023,0902100950000000,Dây curoa Optibelt  B-58,SOI,SOI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO10/23-045,PR23/10-044,10/19/2023,10/30/2023,0901000400000000,Ống càng thoi - dài 310 ( theo mẫu),ONG,ONG,60,60,0,0,60,60,60,60,23,23,37,37,,
Hoàng Văn Khiêm ,KVP001,PO10/23-044,PR23/10-044,10/19/2023,10/30/2023,5200109600000000,Chổi nhựa,CAY,CAY,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO10/23-044,PR23/10-045,10/19/2023,10/20/2023,0902209570000000,Giắc cắm sạc xe nâng 3P - 200A,CAI,CAI,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO10/23-044,PR23/10-045,10/19/2023,10/20/2023,090570208000000,Phớt dầu TCN 28x48x12,CAI,CAI,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO10/23-044,PR23/10-045,10/19/2023,10/20/2023,0902800020000000,Cổ dê 2 dây - phi 60,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Nguyễn Thị Hưởng,KNL001,,PR23/10-046,10/19/2023,11/20/2023,HAT-TACKS,Hạt Taical kéo sợi,KG,KG,189000,189000,0,0,192000,192000,161875,161875,0,0,189000,189000,,TAICAL T11
Nguyễn Thị Hưởng,KNL001,PO10/23-047,PR23/10-047,10/19/2023,10/23/2023,TAICAL-EFPP1001-4,Hạt taical kéo sợi NA EFPP 1001-4,KG,KG,27000,27000,0,0,27000,27000,27000,27000,0,0,27000,27000,,SO2310-0037
Hoàng Văn Khiêm ,KNL001,PO10/23-049,PR23/10-048,10/19/2023,10/23/2023,HAT-TAYOP10,Hạt tẩy trắng quang học OP10 (Đại Á),KG,KG,50,50,0,0,50,50,40,40,0,0,50,50,,TỒN KHO
Hoàng Văn Khiêm ,KVT001,PO10/23-054,PR23/10-049,10/19/2023,10/20/2023,0902209570000000,Giắc cắm sạc xe nâng 3P - 200A,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Nguyễn Thị Hưởng,KVT001,PO10/23-054,PR23/10-050,10/19/2023,10/20/2023,0908900047000000,Khóa cửa đẩy 2 chiều,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,1 bộ Khóa cơ
Nguyễn Thị Hưởng,KXD001,PO10/23-055,PR23/10-051,10/19/2023,10/15/2023,0920600460000000,Dây rút 5x300mm,BICH,BICH,1,1,0,0,1,1,1,1,0,0,1,1,,Dây rút 3 tấc
Nguyễn Thị Hưởng,KXD001,PO10/23-055,PR23/10-051,10/19/2023,10/15/2023,0920600320000000,Dây rút 10x500,BICH,BICH,4,4,0,0,4,4,4,4,0,0,4,4,,Dây rút 1 tấc
Nguyễn Thị Hưởng,KXD001,PO10/23-055,PR23/10-051,10/19/2023,10/15/2023,0920600290000000,DÂY RÚT 5x 200,BICH,BICH,2,2,0,0,2,2,2,2,0,0,2,2,,Dây rút 2.5 tấc
Nguyễn Thị Hưởng,KXD001,PO10/23-055,PR23/10-051,10/19/2023,10/15/2023,0908900030000000,vòi rửa vệ sinh,Cái,Cái,5,5,0,0,5,5,0,0,0,0,5,5,,
Nguyễn Thị Hưởng,KXD001,PO10/23-055,PR23/10-051,10/19/2023,10/15/2023,0916100062000000,Vòi rửa tay,BO,BO,5,5,0,0,5,5,0,0,0,0,5,5,,Vòi rửa tay củ sen tắm nước lạnh
Nguyễn Thị Hưởng,KXD001,PO10/23-055,PR23/10-051,10/19/2023,10/15/2023,0908600620000000,Dây ràng,Cái,Cái,1,1,0,0,1,1,1,1,0,0,1,1,,
Nguyễn Thị Hưởng,KXD001,PO10/23-055,PR23/10-051,10/19/2023,10/15/2023,0908600101000000,Bộ cóc xả nước bồn vệ sinh,Cái,Cái,5,5,0,0,5,5,0,0,0,0,5,5,,
Hoàng Văn Khiêm ,KNL001,PO10/23-053,PR23/10-052,10/19/2023,10/25/2023,HAT-TALC-THOI,Hạt Taical thổi PE1001-2C +  IF-PE114C7 (Đại Á),KG,KG,3000,3000,0,0,3000,3000,3000,3000,0,0,3000,3000,,SO2310-0018 - SÀI GÒN XANH SO2310-0021 - Halston SO2310-0028 - SÀI GÒN XANH SO2310-0041 - Halston
Hoàng Văn Khiêm ,NLP,PO10/23-052,PR23/10-053,10/19/2023,10/23/2023,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,KG,2000,2000,0,0,3070,3070,3070,3070,0,0,2000,2000,,TỒN KHO
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300100310000000,BB Double,CAI,CAI,30,30,0,0,30,30,30,30,0,0,30,30,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300100460000000,Giấy A472,Gram,Gram,30,30,0,0,30,30,30,30,0,0,30,30,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300100590000000,Lưỡi Dao Lớn,HOP,HOP,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300100610000000,Phấn màu không bụi 100 viên,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300101620000000,Bút bi đỏ,CAY,CAY,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,53-5300100370000000,Bút lông dầu xanh,CAY,CAY,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300100350000000,Bút Lông Bảng xanh,Cây,Cây,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300100490000000,Giấy A4 Màu Vàng 70,GRAM,GRAM,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300100500000000,Giấy A4 Màu xanh 70,GRAM,GRAM,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300101390000000,Nhựa ép plastic A4.,XẤP,XẤP,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,0912000050000000,TÚI ZIPPER (PP) - A4,CAI,CAI,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KVP001,PO10/23-057,PR23/10-054,10/20/2023,10/18/2023,5300101640000000,Bút lông dầu Thiên Long PM-04,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVP001,PO10/23-059,PR23/10-055,10/20/2023,10/24/2023,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,THUNG,30,30,0,0,30,30,30,30,0,0,30,30,,
Hoàng Văn Khiêm ,KVT001,PO10/23-060,PR23/10-056,10/23/2023,10/20/2023,0905501940000000,VÍT BẮN TÔN 50mm,KG,KG,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KXD001,PO10/23-060,PR23/10-056,10/23/2023,10/20/2023,0903600140000000,Tôn 4 sống,M,TAM,9,9,0,0,9,9,9,9,0,0,9,9,,
Hoàng Văn Khiêm ,KNL001,PO10/23-058,PR23/10-057,10/23/2023,10/27/2023,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,KG,10000,10000,0,0,10000,10000,10000,10000,0,0,10000,10000,,TỒN KHO
Hoàng Văn Khiêm ,BANIN,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,5200103710000000,AGRI FEED,CM2,CM2,10000,10000,0,0,10000,10000,9111,9111,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,5200103910000000,CF 40kg (Mekong),CM2,CM2,10000,10000,0,0,10000,10000,9436,9436,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051240000000,Balance -25kg,CM2,CM2,10000,10000,0,0,10000,10000,7445,7445,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051280000000,Ha Long -40kg,CM2,CM2,10000,10000,0,0,10000,10000,8869,8869,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051310000000,CF2.X-40kg,CM2,CM2,10000,10000,0,0,10000,10000,8897,8897,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051340000000,JP1-40Kg,CM2,CM2,10000,10000,0,0,10000,10000,8290,8290,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051350000000,Fairy-25kg,CM2,CM2,10000,10000,0,0,10000,10000,8193,8193,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051380000000,SP8-40Kg(no line),CM2,CM2,10000,10000,0,0,10000,10000,7090,7090,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051410000000,3 Blue Roses-25kg,CM2,CM2,10000,10000,0,0,10000,10000,7976,7976,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051430000000,TT3-40kg,CM2,CM2,10000,10000,0,0,10000,10000,8686,8686,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051440000000,Xich Lo-40kg,CM2,CM2,10000,10000,0,0,10000,10000,9031,9031,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-063,PR23/10-058,10/25/2023,10/26/2023,52001051490000000,Bột Mì 26-40kg,CM2,CM2,10000,10000,0,0,10000,10000,5220,5220,0,0,10000,10000,,
Hoàng Văn Khiêm ,KHC001,PO10/23-061,PR23/10-059,10/25/2023,10/24/2023,MDM-DMC,Dung môi Chỉnh,KG,KG,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KHC001,PO10/23-061,PR23/10-059,10/25/2023,10/24/2023,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,1020,1020,0,0,1020,1020,1020,1020,0,0,1020,1020,,
Hoàng Văn Khiêm ,KHC001,PO10/23-061,PR23/10-059,10/25/2023,10/24/2023,MDM-FL10,Đỏ Cam 10 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO10/23-061,PR23/10-059,10/25/2023,10/24/2023,MDM-FL23,Vàng Chanh 23 FL,KG,KG,75,75,0,0,75,75,75,75,0,0,75,75,,
Hoàng Văn Khiêm ,KHC001,PO10/23-061,PR23/10-059,10/25/2023,10/24/2023,MDM-FLDO192,Đỏ 192C FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO10/23-062,PR23/10-060,10/25/2023,10/26/2023,MDM-FL92GT,Đen 92 FL gián tiếp,KG,KG,34,34,0,0,34,34,32,32,0,0,34,34,,
Hoàng Văn Khiêm ,KHC001,PO10/23-062,PR23/10-060,10/25/2023,10/26/2023,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,KG,68,68,0,0,68,68,64,64,0,0,68,68,,
Hoàng Văn Khiêm ,KHC001,PO10/23-062,PR23/10-060,10/25/2023,10/26/2023,MUC-XL-DT-355,Mực in Gián tiếp màu xanh lá 355,KG,KG,51,51,0,0,51,51,48,48,0,0,51,51,,
Hoàng Văn Khiêm ,KVP001,PO10/23-059,PR23/10-061,10/25/2023,10/24/2023,5300101670000000,Nước suối aquafina 500ml,CHAI,CHAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVP001,PO10/23-059,PR23/10-061,10/25/2023,10/24/2023,53NUOCKH33000495,Nước suối Aquafina 355ml,CHAI,CHAI,15,15,0,0,15,15,15,15,0,0,15,15,,
Hoàng Văn Khiêm ,,PO10/23-059,PR23/10-062,10/26/2023,10/30/2023,0916100070000000,Nước sơn vàng vẽ layout,Hộp,Hộp,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KBT001,PO10/23-067,PR23/10-063,10/26/2023,10/30/2023,10TEM-JP001-01-0001,Tem bao Jumbo; KT: 12.0x14.0cm,CAI,CAI,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KTSCD,PO10/23-068,PR23/10-064,10/26/2023,10/26/2023,0908700380000000,Bình thủy Tinh 2 Lít,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KTSCD,PO10/23-068,PR23/10-064,10/26/2023,10/26/2023,0901700030000000,Ly Uống Nước,CAI,CAI,14,14,0,0,14,14,14,14,0,0,14,14,,
Hoàng Văn Khiêm ,KHC001,PO10/23-065,PR23/10-065,10/26/2023,10/28/2023,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,KG,25,25,0,0,25,25,24,24,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO10/23-065,PR23/10-065,10/26/2023,10/28/2023,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,1020,1020,0,0,1020,1020,1020,1020,0,0,1020,1020,,
Hoàng Văn Khiêm ,KHC001,PO10/23-065,PR23/10-065,10/26/2023,10/28/2023,MDM-FL23,Vàng Chanh 23 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO10/23-065,PR23/10-065,10/26/2023,10/28/2023,MDM-FL92,Đen 92 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO10/23-065,PR23/10-065,10/26/2023,10/28/2023,MDM-FLREFBLUE,Xanh Dương Reflex Blue C,KG,KG,150,150,0,0,150,150,150,150,0,0,150,150,,
Hoàng Văn Khiêm ,KVP001,PO10/23-066,PR23/10-066,10/26/2023,10/25/2023,0905500500000000,"Sắt hộp vuông 30x30mm dày 1,4mm",CAY,CAY,4,4,0,0,4,4,4,4,0,0,4,4,,Sắt hộp 3 vuông x 1.4ly
Hoàng Văn Khiêm ,KXD001,PO10/23-066,PR23/10-066,10/26/2023,10/25/2023,0905500510000000,"Sắt hộp vuông 40x40mm dày 1,4mm",CAY,CAY,1,1,0,0,1,1,1,1,0,0,1,1,,Sắt hộp 4 vuông x 1.4ly
Hoàng Văn Khiêm ,KTP001,PO10/23-068,PR23/10-067,10/27/2023,10/30/2023,0905100060000000,Chén ăn Cơm,CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,TIẾP KHÁCH NGÀY 27/10
Hoàng Văn Khiêm ,KTP001,PO10/23-068,PR23/10-067,10/27/2023,10/30/2023,0905100070000000,Chén nước mắm,CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,TIẾP KHÁCH NGÀY 27/10
Hoàng Văn Khiêm ,KVP001,PO10/23-068,PR23/10-067,10/27/2023,10/30/2023,0905100080000000,Đĩa Muối Tiêu,CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,TIẾP KHÁCH NGÀY 27/10
Hoàng Văn Khiêm ,KVP001,PO10/23-068,PR23/10-067,10/27/2023,10/30/2023,0905100090000000,Đũa ăn cơm,DOI,DOI,20,20,0,0,20,20,20,20,0,0,20,20,,TIẾP KHÁCH NGÀY 27/10
Hoàng Văn Khiêm ,KVP001,PO10/23-068,PR23/10-067,10/27/2023,10/30/2023,0905100100000000,Đĩa Size Nhỏ,CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,TIẾP KHÁCH NGÀY 27/10
Hoàng Văn Khiêm ,KVP001,PO10/23-068,PR23/10-067,10/27/2023,10/30/2023,0905100110000000,Đĩa size Trung,CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,TIẾP KHÁCH NGÀY 27/10
Hoàng Văn Khiêm ,KVP001,PO10/23-068,PR23/10-067,10/27/2023,10/30/2023,0905100120000000,Đĩa size lớn,CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,TIẾP KHÁCH NGÀY 27/10
Hoàng Văn Khiêm ,KVP001,PO10/23-068,PR23/10-067,10/27/2023,10/30/2023,0905100130000000,Tô Múc Canh size Trung,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,TIẾP KHÁCH NGÀY 27/10
Hoàng Văn Khiêm ,KVP001,PO10/23-068,PR23/10-067,10/27/2023,10/30/2023,0905100140000000,Tô Múc canh Size lớn,CAI,CAI,5,5,0,0,6,6,6,6,0,0,5,5,,TIẾP KHÁCH NGÀY 27/10
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0901200670000000,Bu lông lục giác trụ M8X30,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0901301760000000,Bulong lọc giắc côn chìm đầu bằng M5x15mm,CON,CON,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KCC001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0919600710000000,Bulong lục giác đầu bằng côn chìm M6x15mm,CON,CON,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0905600080000000,SÊN ĐƠN 35,Cái,Cái,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0923700250000000,Bulong lục giác đầu tròn M6x25,CON,CON,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0916600020000000,Mặt nguyệt máy may NEWLONG mã: 034192,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0901101650000000,Bộ taro M5,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
