Mã phiếu,Người tạo,Ngày tạo,Mã kế hoạch,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN
PR24/07-058,Nguyễn Thị Hưởng,7/16/2024,EP2407-0056,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",M,10500,KG,819,
PR24/07-059,Nguyễn Thị Hưởng,7/16/2024,EP2407-0038,0908600050000000,Bộ nguồn máy vi tính,CAI,1,CAI,1,
PR24/07-060,Nguyễn Thị Hưởng,7/16/2024,EP2407-0054,0901301220000000,Bulong  lục giác đầu bằng M22 x 100mm x P2.5mm,CON,10,CON,10,
PR24/07-061,Nguyễn Thị Hưởng,7/16/2024,EP2407-0057,0904500400000000,Sơn xịt ATM - A220.,CHAI,20,CHAI,20,
PR24/07-061,Nguyễn Thị Hưởng,7/16/2024,EP2407-0057,0901301870000000,Pulley dây đai bản H / Z=24 / W=36 / L=60/ D=55: Lỗ cốt 28x then 7x4mm- có lỗ chốt. ( GC theo bản vẽ),CAI,5,CAI,5,
PR24/07-061,Nguyễn Thị Hưởng,7/16/2024,EP2407-0057,0902101020000000,Dây cu roa H510 - bản 30mm,SOI,5,SOI,5,
PR24/07-062,Nguyễn Thị Hưởng,7/16/2024,EP2407-0059,0907101180000000,Motor Chính Máy dệt AXL6 (Motor 3.0Kw - 4P . B14 MTD 100L MANIN DRIVE - T.B.D ) Mã : 6011.,CAI,1,CAI,1,
PR24/07-062,Nguyễn Thị Hưởng,7/16/2024,EP2407-0059,0907101190000000,Motor lô nước Máy dệt AXL6 (Motor Torque Adjustment System - IO Magnets - 0.18KW  ) Mã : 3626.,CAI,2,CAI,2,
PR24/07-062,Nguyễn Thị Hưởng,7/16/2024,EP2407-0059,0907101200000000,Motor Chính Máy dệt LSL6 (Motor 3.0KW . 4P.B5 Frame 100L MAIN Drive - Mounting - Np - A.C   ) Mã : 1088.,CAI,1,CAI,1,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0900500200000000,Bát nối máng điện 200x100x1.5mm,CAI,12,CAI,12,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0906600480000000,Máng điện 200x100x1.5mm,M,25,M,25,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0902206760000000,T máng điện 200x100x1.5mm.,CAI,3,CAI,3,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0904700510000000,Co ngang máng điện 200x100x1.5mm,CAI,4,CAI,4,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0904700770000000,Co lên máng điện  200x100x1.5mm,CAI,4,CAI,4,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0902204330000000,Dây điện tiếp địa sọc vàng 1C X 8MM2,M,150,M,150,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0906600630000000,Ốc bắt máng cổ vuông M8x12,CON,300,CON,300,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0904700690000000,Co xuống máng điện 200 x 100 x 2.5 mm .,CAI,4,CAI,4,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0902204320000000,DÂY ĐIỆN CXV -  4C X 38MM2  - CADIVI,Mét,150,Mét,150,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0902206920000000,TỦ ĐIỆN 400x600x250mm-  2 lớp cửa.,CAI,1,CAI,1,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0902210640000000,MCCB - 3P- 125A - 75KA - Mitsubishi.,CAI,1,CAI,1,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0903100320000000,Thanh trung tính N+E. 12-18 lỗ.,CAY,2,CAY,2,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0905400230000000,ĐẦU CỐT 38-8,CON,16,CON,16,
PR24/07-063,Nguyễn Thị Hưởng,7/16/2024,EP2407-0061,0906900370000000,Chụp mũ màu V38 ( đen - đỏ - vàng - xanh),CAI,16,CAI,16,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0904701020000000,co sắt răng trong phi 60,CAI,5,CAI,5,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0905501440000000,ống sắt tráng kẽm phi 60 x 3mm,CAY,2,CAY,2,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0917400090000000,"Băng keo lụa (cao su non) 0,075mm*1/2*5-10mm",CUON,50,CUON,50,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0903900230000000,VAN THAU 42,CAI,3,CAI,3,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0910200030000000,T SẮT 42,CAI,5,CAI,5,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0910200012000000,Bầu nối sắt ren trong 60 giảm 42mm.,Cái,5,Cái,5,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,09061001060000000,Nối sắt 2 đầu ren trong phi 60mm.,CAI,2,CAI,2,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0903900510000000,Van thau tay gạt phi 60mm.,CAI,2,CAI,2,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0914300030000000,Rắc co sắt ren trong phi 60mm.,CAI,3,CAI,3,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0905500070000000,Sắt ống tráng kẽm phi 42 x 3mm.,CAY,2,CAY,2,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0904700900000000,"Co sắt ren trong phi 42mm,",CAI,5,CAI,5,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0921700040000000,BÍT SẮT REN TRONG 27,CAI,2,CAI,2,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0914300020000000,RẮC CO SẮT PHI 42,CAI,3,CAI,3,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0910200015000000,Nối sắt ren trong 42mm.,CAI,5,CAI,5,
PR24/07-064,Nguyễn Thị Hưởng,7/17/2024,EP2407-0060,0921700070000000,Bít sắt ren ngoài 42mm,CAI,2,CAI,2,
PR24/07-065,Nguyễn Thị Hưởng,7/17/2024,EP2407-0058,HAT-CAM-33102B,Hạt màu cam 33102B,KG,300,KG,300,
PR24/07-065,Nguyễn Thị Hưởng,7/17/2024,EP2407-0058,HAT-MVCA-22269,Hạt màu vàng EMH 22269 (Châu Âu),KG,50,KG,50,
PR24/07-066,Nguyễn Thị Hưởng,7/17/2024,EP2407-0062,10DAI-PPWHI-01-0746,"Dây đai PP, 7.0cm x 46g/m, màu trắng, MĐN: 10-12. [TL: 46g/m, >1500kgF]",M,77000,KG,3542,
PR24/07-066,Nguyễn Thị Hưởng,7/17/2024,EP2407-0062,THATRPPM057080080074TRDU,Vải manh PP trắng đục tráng bóng ngoài K.57.0cm; TL: 74.1g/m,M,21000,KG,1556.1,
PR24/07-067,Nguyễn Thị Hưởng,7/17/2024,EP2407-0051,0914700010000000,PIN AAA ,Cái,50,Cái,50,
PR24/07-068,Nguyễn Thị Hưởng,7/17/2024,EP2407-0063,5200110662000000,Dao cắt bao JUMBO lỗ 450mm ( GC theo bản vẽ),CAI,1,CAI,1,
PR24/07-068,Nguyễn Thị Hưởng,7/17/2024,EP2407-0063,09-24300051000000,Khuôn dao dập hình chữ nhật 140x400mm. ( GC theo bản vẽ),CAI,2,CAI,2,
PR24/07-068,Nguyễn Thị Hưởng,7/17/2024,EP2407-0063,09-24300052000000,Khuôn dao dập hình chữ nhật 100x550mm. ( GC theo bản vẽ),CAI,2,CAI,2,
PR24/07-069,Nguyễn Thị Hưởng,7/18/2024,EP2407-0068,0901100370000000,BẠC ĐẠN SKF 6201-2Z/C3,CAI,1440,CAI,1440,
PR24/07-069,Nguyễn Thị Hưởng,7/18/2024,EP2407-0068,0910200210000000,Cây T -CS. ( Theo mẫu),Cái,720,Cái,720,
PR24/07-069,Nguyễn Thị Hưởng,7/18/2024,EP2407-0068,0925300020000000,ĐẦU MŨ DAO ĐỘNG CS. ( Theo mẫu),Cái,720,Cái,720,
PR24/07-069,Nguyễn Thị Hưởng,7/18/2024,EP2407-0068,0905100030000000,Chén T CS - trên. ( Theo mẫu),CAI,360,CAI,360,
PR24/07-069,Nguyễn Thị Hưởng,7/18/2024,EP2407-0068,0905100050000000,Chén T CS - dưới. ( Theo mẫu),CAI,360,CAI,360,
PR24/07-069,Nguyễn Thị Hưởng,7/18/2024,EP2407-0068,0918800030000000,Go sứ  CS ( Theo mẫu),CAY,1500,CAY,1500,
PR24/07-070,Nguyễn Thị Hưởng,7/18/2024,EP2407-0069,10DAI-PPWHI-01-6048,"Dây đai PP, 6.0cm x 48g/m, màu Trắng đục.",M,1050,KG,50.4,
PR24/07-071,Nguyễn Thị Hưởng,7/18/2024,EP2407-0070,5200100060000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 116cm (-1), độ bền nén: >=270kgF/100mm.",ONG,8,KG,32.48,
PR24/07-071,Nguyễn Thị Hưởng,7/18/2024,EP2407-0070,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,110,KG,458.15,
PR24/07-071,Nguyễn Thị Hưởng,7/18/2024,EP2407-0070,5200100090000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 120cm (-1), độ bền nén: >=270kgF/100mm.",ONG,36,KG,151.2,
PR24/07-072,Nguyễn Thị Hưởng,7/18/2024,EP2407-0064,0902209310000000,Công tắc xoay 3 vị trí phi 22.- Schneider. XA2ED33 - tự giữ,CAI,10,CAI,10,
PR24/07-072,Nguyễn Thị Hưởng,7/18/2024,EP2407-0064,BON009,Bóng đèn UV diệt côn trùng F10 T8/BL 07/19,CAI,40,CAI,40,
PR24/07-072,Nguyễn Thị Hưởng,7/18/2024,EP2407-0064,0926600170000000,Chân máng đèn LED Duhan 1.2 mét.,CAI,40,CAI,40,
PR24/07-072,Nguyễn Thị Hưởng,7/18/2024,EP2407-0064,0902210650000000,RElay điện tử Schneider EOCR SSD-60S,CAI,4,CAI,4,
PR24/07-072,Nguyễn Thị Hưởng,7/18/2024,EP2407-0064,0902210660000000,RElay trung gian Schneider RXM4AB2BD 24VDC - 14 chân có đèn.,CAI,10,CAI,10,
PR24/07-072,Nguyễn Thị Hưởng,7/18/2024,EP2407-0064,0902210670000000,Công tắc đảo chiều động cơ 3 pha CAMSWITCHES - EEC Controls.,CAI,10,CAI,10,
PR24/07-072,Nguyễn Thị Hưởng,7/18/2024,EP2407-0064,5200111350000000,Máy thổi khí con sò GB-5500,CAI,1,CAI,1,
PR24/07-072,Nguyễn Thị Hưởng,7/18/2024,EP2407-0064,0903901270000000,Đầu giảm thanh - lọc khí ren ngoài 13mm.,CAI,50,CAI,50,
PR24/07-073,Nguyễn Thị Hưởng,7/18/2024,EP2407-0066,0902205922000000,Điện trở nhiệt sứ phi 450x 40mm - 240V-2500W.,CAI,1,CAI,1,
PR24/07-074,Nguyễn Thị Hưởng,7/18/2024,EP2407-0065,0905501650000000,Sắt la 40x3mm,M,20,M,20,
PR24/07-074,Nguyễn Thị Hưởng,7/18/2024,EP2407-0065,0904500090000000,Sơn dầu màu xám,Kg,3,Kg,3,
PR24/07-074,Nguyễn Thị Hưởng,7/18/2024,EP2407-0065,5200110160000000,"Que Hàn Sắt 2,5",Hộp,5,Hộp,5,
PR24/07-074,Nguyễn Thị Hưởng,7/18/2024,EP2407-0065,0905500280000000,Sắt v40x40x5mm,CAY,4,CAY,4,
PR24/07-075,Nguyễn Thị Hưởng,7/18/2024,EP2407-0067,0902203860000000,Card - dual relay PCB (smps type) Suplly Vol Tage 24VAC/DC,CAI,5,CAI,5,
PR24/07-075,Nguyễn Thị Hưởng,7/18/2024,EP2407-0067,0902209180000000,Còi hú báo động 24VDC-15w TS-222-110dB,CAI,2,CAI,2,
PR24/07-075,Nguyễn Thị Hưởng,7/18/2024,EP2407-0067,0905600400000000,Bobbin sensor MODEL : BP150-L2 - 24VDC - NPN.,Cái,5,Cái,5,
PR24/07-076,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0075,10DAI-MNGRE-01-0743,"Dây đai mono, 7.0cm x 43.0g/m, màu Grey",M,200,KG,8.6,
PR24/07-076,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0075,10DAI-MNGRE-01-0530,"Dây đai mono, 5.0cm x 30.0g/m, màu Grey",M,50,KG,1.5,
PR24/07-076,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0075,THATR173130130726BEIGE,"Vải manh tròn PP màu Beige, K173cm, MĐ: 13x132, TL: 726g/m (185g/m2 + 25g tráng).",M,100,KG,72.6,
PR24/07-076,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0075,MANHPE18030580MIC874,"Manh PE tròn k180cm cắt dài 330cm seal cánh may vào thân và đáy bao PP, TL 874g/cái",Cái,10,CAI,8.74,
PR24/07-077,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0071,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,
PR24/07-077,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0071,MDM-FL021GT,Cam 021C FL gián tiếp,KG,25,KG,25,
PR24/07-077,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0071,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR24/07-077,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0071,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,25,KG,25,
PR24/07-077,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0071,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR24/07-077,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0071,MDM-FL92GT,Đen 92 FL gián tiếp,KG,50,KG,50,
PR24/07-077,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0071,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,50,KG,50,
PR24/07-077,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0071,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,100,KG,100,
PR24/07-077,Võ Nguyễn Cường Quốc,7/22/2024,EP2407-0071,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,50,KG,50,
PR24/07-081,Hoàng Văn Khiêm ,7/22/2024,EP2407-0073,0903200030000000,CÀNG DAO DỘNG CS DÀI (theo mẫu),CAI,30,CAI,30,
PR24/07-081,Hoàng Văn Khiêm ,7/22/2024,EP2407-0073,0903200040000000,CÀNG DAO ĐỘNG CS Ngắn ( theo mẫu),CAI,30,CAI,30,
PR24/07-081,Hoàng Văn Khiêm ,7/22/2024,EP2407-0074,0901100420000000,BẠC ĐẠN 6206,CAI,50,CAI,50,
PR24/07-081,Hoàng Văn Khiêm ,7/22/2024,EP2407-0077,0901100800000000,BẠC ĐẠN UCT206,CAI,10,CAI,10,
PR24/07-082,Hoàng Văn Khiêm ,7/23/2024,EP2407-0076,HAT-EMPP-MF,"Hạt ổn định MFI. (MF4X, MF5X, MF6X)",KG,2000,KG,2000,
PR24/07-083,Hoàng Văn Khiêm ,7/24/2024,EP2407-0052,0902205101000000,Đèn côn trùng led 40cm,CAI,6,CAI,6,
PR24/07-084,Nguyễn Thị Hưởng,7/25/2024,EP2407-0072,5200102000000000,Dongwon 27-A,CM2,10000,CM2,10000,
PR24/07-084,Nguyễn Thị Hưởng,7/25/2024,EP2407-0072,5200102220000000,Dongwon 35-A,CM2,10000,CM2,10000,
PR24/07-084,Nguyễn Thị Hưởng,7/25/2024,EP2407-0072,5200102450000000,Dongwon 44-A,CM2,10000,CM2,10000,
PR24/07-084,Nguyễn Thị Hưởng,7/25/2024,EP2407-0072,5200102470000000,Dongwon 45-A,CM2,10000,CM2,10000,
PR24/07-084,Nguyễn Thị Hưởng,7/25/2024,EP2407-0072,5200103580000000,9901 66MFM,CM2,10000,CM2,10000,
PR24/07-084,Nguyễn Thị Hưởng,7/25/2024,EP2407-0072,5200103610000000,9902C 66MFM,CM2,10000,CM2,10000,
PR24/07-084,Nguyễn Thị Hưởng,7/25/2024,EP2407-0072,5200106620000000,Red Horse,CM2,10000,CM2,10000,
PR24/07-084,Nguyễn Thị Hưởng,7/25/2024,EP2407-0072,520011810000000,MK-PL -25KG,CM2,10000,CM2,10000,
PR24/07-085,Nguyễn Thị Hưởng,7/25/2024,EP2407-0078,5200102220000000,Dongwon 35-A,CM2,10000,CM2,10000,
PR24/07-085,Nguyễn Thị Hưởng,7/25/2024,EP2407-0078,5200103760000000,AQ-40kg (Mekong),CM2,10000,CM2,10000,
PR24/07-085,Nguyễn Thị Hưởng,7/25/2024,EP2407-0078,5200104960000000,FULL FAT SOYA,CM2,10000,CM2,10000,
PR24/07-086,Nguyễn Thị Hưởng,7/26/2024,EP2407-0080,0916100052000000,Nước lau sàn nhà,CHAI,2,CHAI,2,
PR24/07-086,Nguyễn Thị Hưởng,7/26/2024,EP2407-0080,5200110880000000,"MỎ LẾT CÁN TRƠN 150MM, 6 inch",CAI,1,CAI,1,
PR24/07-086,Nguyễn Thị Hưởng,7/26/2024,EP2407-0080,0908600300000000,BỘ LỤC GIÁC TỪ 1-10MM,Bộ,1,Bộ,1,
PR24/07-086,Nguyễn Thị Hưởng,7/26/2024,EP2407-0080,5200100010000000,Tua vít 3 ke 5x150mm,Cái,1,Cái,1,
PR24/07-086,Nguyễn Thị Hưởng,7/26/2024,EP2407-0080,0911700010000000,Thảm chùi chân WELCOM - 3A KT: 60x90cm,CAI,4,CAI,4,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,0500100020000000,"Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.",Cuộn,100,KG,1000,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,0500100080000000,"Dây đai ép kiện PET, màu xanh lá, K15.5mm, dày 0.6mm, bề mặt dập nổi, tension >350kgF, 20kg/cuộn.",CUON,3,KG,60,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,HAT-EMPE0033K,Hạt màu đen EMPE0033K - Châu Âu. [KB3],KG,400,KG,400,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,HAT-EMPP-MF,"Hạt ổn định MFI. (MF4X, MF5X, MF6X)",KG,3500,KG,3500,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,24000,KG,24000,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1700,KG,1700,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,82000,KG,2460,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,HAT-TAYOP10,Hạt tẩy trắng quang học OP10 (Đại Á),KG,100,KG,100,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,10TEM-TU001-06-0001,Tem bao Jumbo UNP TU001-06-0001. Kích thước W4.5xL7.0 (inch),Cái,19850,KG,19.85,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,10DAI-PPDE0-01-0205,"Dây đai PP, 2.0cm x 5.0g/m, MĐN: 8, màu đen.",M,25000,KG,125,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,9045002440000000,Pallet gỗ kích thước WxLxH: 105.0x105.0x15.0cm; TL: 18-25kg/cái,Cái,44,Cái,44,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KG,2000,KG,2000,
PR24/07-087,Nguyễn Thị Hưởng,7/26/2024,EP2407-0083,HAT-UV881C,Hạt UV 881C (Châu Âu),KG,1000,KG,1000,
PR24/07-088,Nguyễn Thị Hưởng,7/26/2024,EP2407-0082,5300101870000000,Cuộn giấy vệ sinh loại lớn 700g.,CUON,20,CUON,20,
PR24/07-088,Nguyễn Thị Hưởng,7/26/2024,EP2407-0082,0911700012000000,Thảm chùi chân WELCOM - 3A KT: 120x150cm,CAI,3,CAI,3,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0908100011000000,xi măng sao mai,BAO,50,BAO,50,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0909500210000000,Lưới chống nứt,CUON,3,CUON,3,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0910900072000000,Lăn sơn 15 phân,CAI,2,CAI,2,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0909000030000000,cát xây dựng,M3,5,M3,5,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0910900020000000,CỌ SƠN 5 Phân,Cái,2,Cái,2,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0926400030000000,ĐÁ CẮT 350,Cái,2,Cái,2,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0926400100000000,đá 1x2 (xây dựng),Mét,5,Mét,5,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,5200110160000000,"Que Hàn Sắt 2,5",Hộp,2,Hộp,2,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,918200030000000,Gạch ống,VIEN,2000,VIEN,2000,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0913200011000000,SIKATEX,KG,5,KG,5,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0903600140000000,Tôn 4 sống,M,20,M,20,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0901800020000000,Bột trét tường,BAO,2,BAO,2,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0904500010000000,Sơn màu xám,THUNG,1,THUNG,1,
PR24/07-089,Nguyễn Thị Hưởng,7/26/2024,EP2407-0084,0913000011000000,Silicon A300 (màu xám),CHAI,20,CHAI,20,
PR24/07-090,Nguyễn Thị Hưởng,7/27/2024,EP2407-0043,0909700010000000,Vải lau,Kg,800,Kg,800,
PR24/07-091,Nguyễn Thị Hưởng,7/29/2024,EP2407-0086,MDM-DMC,Dung môi Chỉnh,KG,50,KG,50,
PR24/07-091,Nguyễn Thị Hưởng,7/29/2024,EP2407-0086,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,
PR24/07-091,Nguyễn Thị Hưởng,7/29/2024,EP2407-0086,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR24/07-091,Nguyễn Thị Hưởng,7/29/2024,EP2407-0086,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR24/07-091,Nguyễn Thị Hưởng,7/29/2024,EP2407-0086,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,100,KG,100,
PR24/07-092,Hoàng Văn Khiêm ,7/30/2024,EP2407-0088,0906700380000000,Lò xo càng bù thoi máy dệt. ( theo mẫu),CAI,500,CAI,500,
PR24/07-092,Hoàng Văn Khiêm ,7/30/2024,EP2407-0088,0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,500,CAI,500,
PR24/07-092,Hoàng Văn Khiêm ,7/30/2024,EP2407-0088,0923700060000000,Keo 502 THUẬN PHONG - size S - Hình con voi -,LO,20,LO,20,
PR24/07-092,Hoàng Văn Khiêm ,7/30/2024,EP2407-0088,0906200980000000,Ống hơi PU phi 10mm x lỗ 6mm màu trắng TGCN-23680 Lion.,Mét,150,Mét,150,
PR24/07-093,Hoàng Văn Khiêm ,7/30/2024,EP2407-0087,90450024800000014,Giá đở nâng con đội máy may Highlead ( Knee lifter stop bracket) Mã: HA104J0658,CAI,10,Cái,10,
PR24/07-093,Hoàng Văn Khiêm ,7/30/2024,EP2407-0087,90450024800000017,Thanh giật chỉ máy may Highlead  Mã: HA804H0651,CAI,5,Cái,5,
PR24/07-093,Hoàng Văn Khiêm ,7/30/2024,EP2407-0087,90450024800000018HA307B0,Nút cao su chụp ngoài máy may Highlead Mã: HA307B0673,CAI,100,Cái,100,
PR24/07-094,Nguyễn Thị Hưởng,7/30/2024,EP2407-0090,MDM-FL16GT,Đỏ Sen 16 FL gián tiếp,KG,25,KG,25,
PR24/07-094,Nguyễn Thị Hưởng,7/30/2024,EP2407-0090,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,50,KG,50,
PR24/07-095,Nguyễn Thị Hưởng,7/30/2024,EP2407-0091,0908300410000000,Ổn Áp Robot Reno 5KVA (90-250v) - Reno 818,CAI,2,CAI,2,
PR24/07-096,Nguyễn Thị Hưởng,7/31/2024,EP2407-0092,0908800050000000,Cây lau nhà kèm thùng tự vắt  cỡ lớn,BO,2,BO,2,
PR24/07-097,Nguyễn Thị Hưởng,7/31/2024,EP2407-0093,10ROP-PPWHI-02-0612,"Dây ROPE PP, D6mm x 12g/m, trắng đục. Sử dụng sợi tận dụng",M,6700,KG,80.4,
PR24/07-097,Nguyễn Thị Hưởng,7/31/2024,EP2407-0093,HAT-DEN-CB105,Hạt màu đen mã số CB105 (Tân Hùng Cơ),KG,800,KG,800,
PR24/07-098,Nguyễn Thị Hưởng,7/31/2024,EP2407-0079,0904800130000000,CỐT ĐẦU DÙ TRƯỚC NOVA (Nova6 994706),Cái,400,Cái,400,
PR24/07-098,Nguyễn Thị Hưởng,7/31/2024,EP2407-0079,0916200020000000,NAM CHÂM SỨ NOVA6091007,Cái,500,Cái,500,
PR24/07-099,Nguyễn Thị Hưởng,7/31/2024,EP2407-0085,5200102740000000,Dongwon 52-A,CM2,10000,CM2,10000,
PR24/07-099,Nguyễn Thị Hưởng,7/31/2024,EP2407-0085,5200102880000000,Dongwon 59-A,CM2,10000,CM2,10000,
PR24/07-099,Nguyễn Thị Hưởng,7/31/2024,EP2407-0085,5200103540000000,9900 Lumut,CM2,10000,CM2,10000,
PR24/07-099,Nguyễn Thị Hưởng,7/31/2024,EP2407-0085,5200103600000000,9902C Lumut,CM2,20000,CM2,20000,
PR24/07-099,Nguyễn Thị Hưởng,7/31/2024,EP2407-0085,5200104290000000,Bảng in BURUNG MURAI 68N,CM2,10000,CM2,10000,
PR24/07-099,Nguyễn Thị Hưởng,7/31/2024,EP2407-0085,5200106670000000,Red Rose Export,CM2,10000,CM2,10000,
PR24/07-100,Nguyễn Thị Hưởng,7/31/2024,EP2407-0089,5200105150000000,Green horse,CM2,10000,CM2,10000,
PR24/07-100,Nguyễn Thị Hưởng,7/31/2024,EP2407-0089,5200106510000000,Rama 128,CM2,10000,CM2,10000,
PR24/07-100,Nguyễn Thị Hưởng,7/31/2024,EP2407-0089,5200106520000000,Rama 138,CM2,10000,CM2,10000,
